year_month,age_group,sex,card_tpbuz_nm_2,amt,cnt
202312,50대,F,일식/수산물,10844905501,214678
202312,50대,F,중식,2949800333,116825
202312,50대,F,패스트푸드,3889006617,284239
202312,50대,F,한식,33284675598,980889
202312,50대,M,간이주점,7116462519,135120
202312,50대,M,고기요리,29052532718,584467
202312,50대,M,디저트/음료,17138338530,1407563
202312,50대,M,별식/퓨전요리,5691565334,227440
202312,50대,M,분식,6887316167,469940
202312,50대,M,양식,3029962323,72393
202312,50대,M,일식/수산물,18283773519,291412
202312,50대,M,중식,5909222594,226872
202312,50대,M,패스트푸드,4478452127,322274
202312,50대,M,한식,52135307371,1407788
202312,60대 이상,F,간이주점,1105522303,27076
202312,60대 이상,F,고기요리,10947042789,252409
202312,60대 이상,F,디저트/음료,11256482527,814801
202312,60대 이상,F,별식/퓨전요리,2572796312,102543
202312,60대 이상,F,분식,3346442987,230328
202312,60대 이상,F,양식,1162874707,27370
202312,60대 이상,F,일식/수산물,8616970479,196273
202312,60대 이상,F,중식,1753899954,67792
202312,60대 이상,F,패스트푸드,1587909823,117950
202312,60대 이상,F,한식,25546883363,728892
202312,60대 이상,M,간이주점,2780271867,61844
202312,60대 이상,M,고기요리,18526237203,388475
202312,60대 이상,M,디저트/음료,10087155244,782814
202312,60대 이상,M,별식/퓨전요리,3890709239,168527
202312,60대 이상,M,분식,4079040747,272147
202312,60대 이상,M,양식,1387885788,32647
202312,60대 이상,M,일식/수산물,13801775144,251278
202312,60대 이상,M,중식,3219287835,133709
202312,60대 이상,M,패스트푸드,1869403088,138117
202312,60대 이상,M,한식,37432833672,1061953
202401,30대,F,간이주점,3528249939,80780
202401,30대,F,고기요리,9697880773,238071
202401,30대,F,디저트/음료,15127670506,1561634
202401,30대,F,별식/퓨전요리,2354404196,99990
202401,30대,F,분식,3893323946,313773
202401,30대,F,양식,2325965430,68681
202401,30대,F,일식/수산물,4889606461,108601
202401,30대,F,중식,2138315964,91192
202401,30대,F,패스트푸드,3668930413,300281
202401,30대,F,한식,19514761616,660306
202401,30대,M,간이주점,8572887754,168347
202401,30대,M,고기요리,20720508839,437416
202401,30대,M,디저트/음료,16548752755,1784319
202401,30대,M,별식/퓨전요리,4092967847,181182
202401,30대,M,분식,5275641267,383068
202401,30대,M,양식,3362099398,102683
202401,30대,M,일식/수산물,9126707252,165671
202401,30대,M,중식,4483405833,176464
202401,30대,M,패스트푸드,5615747255,464825
202401,30대,M,한식,35283933491,1053805
202401,40대,F,간이주점,3851697479,94434
202401,40대,F,고기요리,14423048778,371217
202401,40대,F,디저트/음료,19729680226,1936526
202401,40대,F,별식/퓨전요리,3403211017,144406
202401,40대,F,분식,6568807418,515060
202401,40대,F,양식,3275379313,97245
202401,40대,F,일식/수산물,7146086938,165709
202401,40대,F,중식,3532554374,162259
202401,40대,F,패스트푸드,5310202308,435450
202401,40대,F,한식,27961657777,927142
202401,40대,M,간이주점,8457851847,167149
202401,40대,M,고기요리,28146251324,593035
202401,40대,M,디저트/음료,19617987941,1920852
202401,40대,M,별식/퓨전요리,5575622280,231453
202401,40대,M,분식,7828617916,553846
202401,40대,M,양식,4329657069,113824
202401,40대,M,일식/수산물,12999055234,232131
202401,40대,M,중식,6567334731,259741
202401,40대,M,패스트푸드,6149660717,478678
202401,40대,M,한식,47177270708,1338100
202401,50대,F,간이주점,2723428897,72444
202401,50대,F,고기요리,14233622174,376161
202401,50대,F,디저트/음료,16536832459,1477455
202401,50대,F,별식/퓨전요리,3414533894,147518
202401,50대,F,분식,5562840313,424435
202401,50대,F,양식,2120450599,69659
202401,50대,F,일식/수산물,8839092030,210753
202401,50대,F,중식,2749844144,122010
202401,50대,F,패스트푸드,3729923526,303637
202401,50대,F,한식,29620907145,976257
202401,50대,M,간이주점,6442310934,138470
202401,50대,M,고기요리,25933381663,591333
202401,50대,M,디저트/음료,15257544252,1411923
202401,50대,M,별식/퓨전요리,5391521277,234171
202401,50대,M,분식,6703274315,485630
202401,50대,M,양식,2596364693,78092
202401,50대,M,일식/수산물,14207718023,273135
202401,50대,M,중식,5449621246,231848
202401,50대,M,패스트푸드,4300256368,340010
202401,50대,M,한식,47657339772,1392453
202401,60대 이상,F,간이주점,1092964890,29364
202401,60대 이상,F,고기요리,9997589654,271847
202401,60대 이상,F,디저트/음료,10393712208,887412
202401,60대 이상,F,별식/퓨전요리,2428824773,107747
202401,60대 이상,F,분식,3342408397,254312
202401,60대 이상,F,양식,1064573192,32990
202401,60대 이상,F,일식/수산물,7627341434,212020
202401,60대 이상,F,중식,1688412585,76262
202401,60대 이상,F,패스트푸드,1578597894,139355
202401,60대 이상,F,한식,23907262560,786978
202401,60대 이상,M,간이주점,2577084624,66263
202401,60대 이상,M,고기요리,16598068268,414722
202401,60대 이상,M,디저트/음료,9406394598,854466
202401,60대 이상,M,별식/퓨전요리,3836133020,183537
202401,60대 이상,M,분식,4083232725,299156
202401,60대 이상,M,양식,1200957685,38578
202401,60대 이상,M,일식/수산물,11558934412,260894
202401,60대 이상,M,중식,3079567452,146790
202401,60대 이상,M,패스트푸드,1831344095,160052
202401,60대 이상,M,한식,34910297201,1126382
202402,30대,F,간이주점,3336134028,76567
202402,30대,F,고기요리,9493317469,224505
202402,30대,F,디저트/음료,15053761563,1520087
202402,30대,F,별식/퓨전요리,2126473899,88628
202402,30대,F,분식,3676222898,287572
202402,30대,F,양식,2320338107,65729
202402,30대,F,일식/수산물,4730210974,102943
202402,30대,F,중식,2120596116,87041
202402,30대,F,패스트푸드,3620948483,297912
202402,30대,F,한식,18908207150,618494
202402,30대,M,간이주점,8381763155,163493
202402,30대,M,고기요리,20200947402,412351
202402,30대,M,디저트/음료,16626339264,1759927
202402,30대,M,별식/퓨전요리,3747627135,160239
202402,30대,M,분식,5015004023,353349
202402,30대,M,양식,3490759727,99725
202402,30대,M,일식/수산물,8988213103,159196
202402,30대,M,중식,4527302768,170704
202402,30대,M,패스트푸드,5567692384,459020
202402,30대,M,한식,34129753176,993180
202402,40대,F,간이주점,3538752270,85362
202402,40대,F,고기요리,13697344936,339987
202402,40대,F,디저트/음료,19184926959,1832995
202402,40대,F,별식/퓨전요리,3022425830,124082
202402,40대,F,분식,6141979625,463710
202402,40대,F,양식,3052687447,89081
202402,40대,F,일식/수산물,7064919153,156811
202402,40대,F,중식,3316212807,145794
202402,40대,F,패스트푸드,5172234217,424263
202402,40대,F,한식,26357724124,847784
202402,40대,M,간이주점,8249480499,161745
202402,40대,M,고기요리,27215470606,558715
202402,40대,M,디저트/음료,19834147702,1885839
202402,40대,M,별식/퓨전요리,5098629293,207945
202402,40대,M,분식,7433402536,509856
202402,40대,M,양식,4132537207,106128
202402,40대,M,일식/수산물,13019825323,224456
202402,40대,M,중식,6521680776,249990
202402,40대,M,패스트푸드,6255024768,480621
202402,40대,M,한식,46191564427,1254425
202402,50대,F,간이주점,2552216092,66611
202402,50대,F,고기요리,13515299471,347247
202402,50대,F,디저트/음료,16430912262,1414962
202402,50대,F,별식/퓨전요리,3045229976,128342
202402,50대,F,분식,5272117071,391903
202402,50대,F,양식,1945842222,62222
202402,50대,F,일식/수산물,8632587737,203043
202402,50대,F,중식,2671588285,114854
202402,50대,F,패스트푸드,3623629839,292646
202402,50대,F,한식,28242722060,909708
202402,50대,M,간이주점,6290427639,134019
202402,50대,M,고기요리,25302572490,556212
202402,50대,M,디저트/음료,15522148691,1380007
202402,50대,M,별식/퓨전요리,5007268450,212961
202402,50대,M,분식,6441311529,449746
202402,50대,M,양식,2428519490,71893
202402,50대,M,일식/수산물,14350304728,266537
202402,50대,M,중식,5494663953,224723
202402,50대,M,패스트푸드,4281336620,335163
202402,50대,M,한식,46556813487,1312601
202402,60대 이상,F,간이주점,1035204705,28305
202402,60대 이상,F,고기요리,9192854342,249255
202402,60대 이상,F,디저트/음료,10740818330,877768
202402,60대 이상,F,별식/퓨전요리,2118082177,93835
202402,60대 이상,F,분식,3192141394,236594
202402,60대 이상,F,양식,928742274,29662
202402,60대 이상,F,일식/수산물,7601629597,204659
202402,60대 이상,F,중식,1674639665,73875
202402,60대 이상,F,패스트푸드,1569457011,136609
202402,60대 이상,F,한식,23072298095,748989
202402,60대 이상,M,간이주점,2610798119,65246
202402,60대 이상,M,고기요리,15813945652,388391
202402,60대 이상,M,디저트/음료,9830655381,851320
202402,60대 이상,M,별식/퓨전요리,3472902167,165507
202402,60대 이상,M,분식,4011859660,283511
202402,60대 이상,M,양식,1101076178,35596
202402,60대 이상,M,일식/수산물,11577652693,253585
202402,60대 이상,M,중식,3138747663,145252
202402,60대 이상,M,패스트푸드,1835563868,158584
202402,60대 이상,M,한식,34036130676,1070616
202403,30대,F,간이주점,3705645644,79978
202403,30대,F,고기요리,10798809106,238618
202403,30대,F,디저트/음료,16850985185,1725311
202403,30대,F,별식/퓨전요리,2409907868,92706
202403,30대,F,분식,4215266598,314893
202403,30대,F,양식,2517238873,65892
202403,30대,F,일식/수산물,5394304102,108039
202403,30대,F,중식,2333696223,89599
202403,30대,F,패스트푸드,3687563774,303697
202403,30대,F,한식,22578682912,709612
202403,30대,M,간이주점,9054768633,172629
202403,30대,M,고기요리,22960390946,438014
202403,30대,M,디저트/음료,18607341974,1978574
202403,30대,M,별식/퓨전요리,4229465552,168331
202403,30대,M,분식,5792641112,388392
202403,30대,M,양식,3736757713,101415
202403,30대,M,일식/수산물,10062163512,167754
202403,30대,M,중식,4928404510,177095
202403,30대,M,패스트푸드,5758316298,464662
202403,30대,M,한식,39851860025,1117234
202403,40대,F,간이주점,4006608997,89953
202403,40대,F,고기요리,15600406474,365462
202403,40대,F,디저트/음료,21630004907,2138575
202403,40대,F,별식/퓨전요리,3410914710,132982
202403,40대,F,분식,6856707176,508194
202403,40대,F,양식,3093559566,86759
202403,40대,F,일식/수산물,7954858631,167525
202403,40대,F,중식,3522243527,151248
202403,40대,F,패스트푸드,5221972005,427176
202403,40대,F,한식,31441755250,1001284
202403,40대,M,간이주점,9161783526,170940
202403,40대,M,고기요리,31034653392,603583
202403,40대,M,디저트/음료,22295567023,2146848
202403,40대,M,별식/퓨전요리,5766445266,221201
202403,40대,M,분식,8471607243,564206
202403,40대,M,양식,4349655152,107263
202403,40대,M,일식/수산물,14607636908,238918
202403,40대,M,중식,6938406189,259954
202403,40대,M,패스트푸드,6238355411,473182
202403,40대,M,한식,52264453104,1430195
202403,50대,F,간이주점,2929251658,69408
202403,50대,F,고기요리,15668791687,373614
202403,50대,F,디저트/음료,18094474206,1576975
202403,50대,F,별식/퓨전요리,3434573449,134532
202403,50대,F,분식,6153803105,442451
202403,50대,F,양식,2088832658,64581
202403,50대,F,일식/수산물,9912083026,215744
202403,50대,F,중식,2898584121,120481
202403,50대,F,패스트푸드,3805252266,301694
202403,50대,F,한식,35076744253,1081746
202403,50대,M,간이주점,6988297420,139422
202403,50대,M,고기요리,28431017585,595429
202403,50대,M,디저트/음료,17150018231,1537928
202403,50대,M,별식/퓨전요리,5565442145,225645
202403,50대,M,분식,7494560190,504922
202403,50대,M,양식,2652667264,74062
202403,50대,M,일식/수산물,15988382886,285612
202403,50대,M,중식,5753520245,236563
202403,50대,M,패스트푸드,4358589081,330260
202403,50대,M,한식,52864120365,1509332
202403,60대 이상,F,간이주점,1181963548,30690
202403,60대 이상,F,고기요리,11028988025,276456
202403,60대 이상,F,디저트/음료,11860710949,926139
202403,60대 이상,F,별식/퓨전요리,2576186007,103427
202403,60대 이상,F,분식,3958110375,271665
202403,60대 이상,F,양식,1143383519,31351
202403,60대 이상,F,일식/수산물,8958143466,214731
202403,60대 이상,F,중식,1924185633,79909
202403,60대 이상,F,패스트푸드,1688384955,131958
202403,60대 이상,F,한식,29078655852,875767
202403,60대 이상,M,간이주점,2957652925,68418
202403,60대 이상,M,고기요리,18670684691,422013
202403,60대 이상,M,디저트/음료,10781442586,891090
202403,60대 이상,M,별식/퓨전요리,4089298748,178812
202403,60대 이상,M,분식,4863266136,320960
202403,60대 이상,M,양식,1309359624,37040
202403,60대 이상,M,일식/수산물,13440206175,273555
202403,60대 이상,M,중식,3483880256,154417
202403,60대 이상,M,패스트푸드,1884865720,145514
202403,60대 이상,M,한식,40754959292,1229868
202404,30대,F,간이주점,3801818886,85195
202404,30대,F,고기요리,10786092404,241177
202404,30대,F,디저트/음료,16855568589,1826172
202404,30대,F,별식/퓨전요리,2323966437,92109
202404,30대,F,분식,4307886774,327003
202404,30대,F,양식,2340346924,64367
202404,30대,F,일식/수산물,5068580319,106022
202404,30대,F,중식,2139931161,83773
202404,30대,F,패스트푸드,3735300779,313509
202404,30대,F,한식,21858243973,716671
202404,30대,M,간이주점,9030567032,174413
202404,30대,M,고기요리,21707314495,423415
202404,30대,M,디저트/음료,18054468981,2047486
202404,30대,M,별식/퓨전요리,3993661808,162375
202404,30대,M,분식,5761052127,386600
202404,30대,M,양식,3455879440,95947
202404,30대,M,일식/수산물,9126560945,158636
202404,30대,M,중식,4427507007,163844
202404,30대,M,패스트푸드,5746492793,469816
202404,30대,M,한식,37437910861,1092365
202404,40대,F,간이주점,4085612628,95545
202404,40대,F,고기요리,15329915626,364324
202404,40대,F,디저트/음료,22142950736,2330545
202404,40대,F,별식/퓨전요리,3247680333,131178
202404,40대,F,분식,7007970533,531261
202404,40대,F,양식,2837941966,86387
202404,40대,F,일식/수산물,7557517387,167600
202404,40대,F,중식,3226225414,143713
202404,40대,F,패스트푸드,5237715134,447172
202404,40대,F,한식,30762465635,1027082
202404,40대,M,간이주점,9226814503,176532
202404,40대,M,고기요리,29284494035,580361
202404,40대,M,디저트/음료,21803198197,2261539
202404,40대,M,별식/퓨전요리,5451797457,213746
202404,40대,M,분식,8478750393,568622
202404,40대,M,양식,3913835044,103529
202404,40대,M,일식/수산물,13321605529,227645
202404,40대,M,중식,6252472010,243187
202404,40대,M,패스트푸드,6047178129,478296
202404,40대,M,한식,49791558961,1408370
202404,50대,F,간이주점,2933510581,72364
202404,50대,F,고기요리,15080131294,368089
202404,50대,F,디저트/음료,18358267289,1703017
202404,50대,F,별식/퓨전요리,3258038807,131097
202404,50대,F,분식,6351097572,459450
202404,50대,F,양식,1990288674,66071
202404,50대,F,일식/수산물,9308589476,208317
202404,50대,F,중식,2638327635,113123
202404,50대,F,패스트푸드,3807587172,314928
202404,50대,F,한식,34272146600,1103357
202404,50대,M,간이주점,6887953383,142073
202404,50대,M,고기요리,26951790400,572815
202404,50대,M,디저트/음료,17015542396,1634169
202404,50대,M,별식/퓨전요리,5196924849,215741
202404,50대,M,분식,7567229080,514817
202404,50대,M,양식,2406108948,73016
202404,50대,M,일식/수산물,14659048667,269862
202404,50대,M,중식,5176370469,219781
202404,50대,M,패스트푸드,4269604365,336886
202404,50대,M,한식,50319401954,1488267
202404,60대 이상,F,간이주점,1222020004,32818
202404,60대 이상,F,고기요리,10931964441,272531
202404,60대 이상,F,디저트/음료,11922325069,972085
202404,60대 이상,F,별식/퓨전요리,2427755134,99931
202404,60대 이상,F,분식,4199982099,288148
202404,60대 이상,F,양식,1048558215,31609
202404,60대 이상,F,일식/수산물,8524849695,206792
202404,60대 이상,F,중식,1759517305,74994
202404,60대 이상,F,패스트푸드,1668339682,134777
202404,60대 이상,F,한식,29004643888,892633
202404,60대 이상,M,간이주점,2917750814,70316
202404,60대 이상,M,고기요리,17850750741,409427
202404,60대 이상,M,디저트/음료,10615375252,919347
202404,60대 이상,M,별식/퓨전요리,3929126621,174197
202404,60대 이상,M,분식,5090773682,335835
202404,60대 이상,M,양식,1247658218,37157
202404,60대 이상,M,일식/수산물,12380363841,258326
202404,60대 이상,M,중식,3174575303,145729
202404,60대 이상,M,패스트푸드,1841529814,147267
202404,60대 이상,M,한식,39507215852,1219213
202405,30대,F,간이주점,3979001603,87966
202405,30대,F,고기요리,11712373573,249389
202405,30대,F,디저트/음료,17221205559,1827889
202405,30대,F,별식/퓨전요리,2684402025,102350
202405,30대,F,분식,4441158774,325137
202405,30대,F,양식,2502752530,65480
202405,30대,F,일식/수산물,5602349423,109192
202405,30대,F,중식,2278517889,84856
202405,30대,F,패스트푸드,3667877988,305901
202405,30대,F,한식,23408715685,729544
202405,30대,M,간이주점,9117200841,177545
202405,30대,M,고기요리,22833506669,435949
202405,30대,M,디저트/음료,18604804949,2087332
202405,30대,M,별식/퓨전요리,4525483990,176262
202405,30대,M,분식,5925566277,387822
202405,30대,M,양식,3611864431,98086
202405,30대,M,일식/수산물,10106895599,166270
202405,30대,M,중식,4632117441,167624
202405,30대,M,패스트푸드,5738008134,463444
202405,30대,M,한식,39796987662,1122185
202405,40대,F,간이주점,4314182936,99212
202405,40대,F,고기요리,16644410126,375308
202405,40대,F,디저트/음료,22363579614,2291925
202405,40대,F,별식/퓨전요리,3723914349,144857
202405,40대,F,분식,7102870496,519795
202405,40대,F,양식,3073802930,86449
202405,40대,F,일식/수산물,8228734715,168868
202405,40대,F,중식,3432970956,144137
202405,40대,F,패스트푸드,5200933655,429772
202405,40대,F,한식,32401335352,1043034
202405,40대,M,간이주점,9308230696,180001
202405,40대,M,고기요리,30886633766,592875
202405,40대,M,디저트/음료,22431201132,2276042
202405,40대,M,별식/퓨전요리,6178498218,230816
202405,40대,M,분식,8794992272,569025
202405,40대,M,양식,4322064242,105947
202405,40대,M,일식/수산물,14343789894,234941
202405,40대,M,중식,6607979808,247774
202405,40대,M,패스트푸드,6146199348,469102
202405,40대,M,한식,52336284195,1432568
202405,50대,F,간이주점,3106175399,75999
202405,50대,F,고기요리,16163535175,378944
202405,50대,F,디저트/음료,19108124212,1712562
202405,50대,F,별식/퓨전요리,3621319693,143005
202405,50대,F,분식,6532428722,459184
202405,50대,F,양식,2100761117,66160
202405,50대,F,일식/수산물,9642802500,207299
202405,50대,F,중식,2820587921,115418
202405,50대,F,패스트푸드,3782376860,306307
202405,50대,F,한식,35744576348,1120669
202405,50대,M,간이주점,7151363159,146176
202405,50대,M,고기요리,28327629910,590404
202405,50대,M,디저트/음료,17645512438,1662766
202405,50대,M,별식/퓨전요리,5899698095,232446
202405,50대,M,분식,8011587191,524641
202405,50대,M,양식,2611883693,74741
202405,50대,M,일식/수산물,15357819197,273860
202405,50대,M,중식,5547272374,226137
202405,50대,M,패스트푸드,4225834778,332063
202405,50대,M,한식,52957304820,1526761
202405,60대 이상,F,간이주점,1238129429,33573
202405,60대 이상,F,고기요리,11487658049,286289
202405,60대 이상,F,디저트/음료,12334770787,998289
202405,60대 이상,F,별식/퓨전요리,2610722607,106590
202405,60대 이상,F,분식,4359258551,290844
202405,60대 이상,F,양식,1101216420,31948
202405,60대 이상,F,일식/수산물,8661552199,206620
202405,60대 이상,F,중식,1879666845,77182
202405,60대 이상,F,패스트푸드,1680880877,135021
202405,60대 이상,F,한식,30067270274,910387
202405,60대 이상,M,간이주점,2948554436,71840
202405,60대 이상,M,고기요리,18853480772,425826
202405,60대 이상,M,디저트/음료,11238371331,957065
202405,60대 이상,M,별식/퓨전요리,4297024604,185119
202405,60대 이상,M,분식,5391478835,346511
202405,60대 이상,M,양식,1320124253,37751
202405,60대 이상,M,일식/수산물,12667210634,258689
202405,60대 이상,M,중식,3359545633,148873
202405,60대 이상,M,패스트푸드,1867930710,146761
202405,60대 이상,M,한식,41404051298,1246994
202406,30대,F,간이주점,3935609163,90011
202406,30대,F,고기요리,10412459075,236666
202406,30대,F,디저트/음료,16503700426,1785380
202406,30대,F,별식/퓨전요리,2474269671,99654
202406,30대,F,분식,4122077531,297519
202406,30대,F,양식,2196353321,60857
202406,30대,F,일식/수산물,4771718499,100980
202406,30대,F,중식,2073819120,81791
202406,30대,F,패스트푸드,3392431424,291514
202406,30대,F,한식,21134413349,691387
202406,30대,M,간이주점,8911282440,177751
202406,30대,M,고기요리,20655119929,411994
202406,30대,M,디저트/음료,18014194864,2072767
202406,30대,M,별식/퓨전요리,4361242002,171205
202406,30대,M,분식,5722969507,365239
202406,30대,M,양식,3339734610,92495
202406,30대,M,일식/수산물,8711097680,153491
202406,30대,M,중식,4388000983,165827
202406,30대,M,패스트푸드,5363828114,446610
202406,30대,M,한식,36605571337,1078874
202406,40대,F,간이주점,4171144644,98515
202406,40대,F,고기요리,14911119926,357129
202406,40대,F,디저트/음료,21454487805,2278661
202406,40대,F,별식/퓨전요리,3398579881,138400
202406,40대,F,분식,6673607629,484402
202406,40대,F,양식,2723626873,82757
202406,40대,F,일식/수산물,6882215430,155018
202406,40대,F,중식,3158114265,141020
202406,40대,F,패스트푸드,4890448603,424706
202406,40대,F,한식,29603574428,983432
202406,40대,M,간이주점,9053923275,179786
202406,40대,M,고기요리,28155957137,568029
202406,40대,M,디저트/음료,22128940434,2295719
202406,40대,M,별식/퓨전요리,5848227981,224056
202406,40대,M,분식,8420975558,539804
202406,40대,M,양식,3773621109,99642
202406,40대,M,일식/수산물,12385751243,215361
202406,40대,M,중식,6076210458,237478
202406,40대,M,패스트푸드,5773022588,461400
202406,40대,M,한식,47493689564,1364403
202406,50대,F,간이주점,3056266803,76148
202406,50대,F,고기요리,15142081230,369070
202406,50대,F,디저트/음료,18212356727,1697376
202406,50대,F,별식/퓨전요리,3404418901,137317
202406,50대,F,분식,6259957502,430823
202406,50대,F,양식,1929799231,62657
202406,50대,F,일식/수산물,8781604113,192183
202406,50대,F,중식,2596854659,111928
202406,50대,F,패스트푸드,3598351202,297394
202406,50대,F,한식,33725983370,1062660
202406,50대,M,간이주점,7113750807,148439
202406,50대,M,고기요리,26912745278,579027
202406,50대,M,디저트/음료,17283711487,1691281
202406,50대,M,별식/퓨전요리,5723191582,228494
202406,50대,M,분식,7833951603,509100
202406,50대,M,양식,2401982801,71613
202406,50대,M,일식/수산물,13912335271,256355
202406,50대,M,중식,5260470399,219784
202406,50대,M,패스트푸드,4096880095,327904
202406,50대,M,한식,49915978011,1462959
202406,60대 이상,F,간이주점,1212135811,33652
202406,60대 이상,F,고기요리,11273191456,281588
202406,60대 이상,F,디저트/음료,11458899483,981027
202406,60대 이상,F,별식/퓨전요리,2491768692,100848
202406,60대 이상,F,분식,4234748747,272355
202406,60대 이상,F,양식,1126109463,32216
202406,60대 이상,F,일식/수산물,7904666834,187877
202406,60대 이상,F,중식,1693014868,71345
202406,60대 이상,F,패스트푸드,1568335952,130002
202406,60대 이상,F,한식,28741887308,867665
202406,60대 이상,M,간이주점,2965234490,72999
202406,60대 이상,M,고기요리,18477934394,420309
202406,60대 이상,M,디저트/음료,10847630362,957065
202406,60대 이상,M,별식/퓨전요리,4134243302,177067
202406,60대 이상,M,분식,5511410899,341799
202406,60대 이상,M,양식,1263285495,37220
202406,60대 이상,M,일식/수산물,11862075055,241786
202406,60대 이상,M,중식,3120657578,139554
202406,60대 이상,M,패스트푸드,1765911650,141888
202406,60대 이상,M,한식,39648009977,1194292
202407,30대,F,간이주점,3675929404,82722
202407,30대,F,고기요리,9974087474,227854
202407,30대,F,디저트/음료,15776899306,1723079
202407,30대,F,별식/퓨전요리,2608277209,107169
202407,30대,F,분식,3893095061,288462
202407,30대,F,양식,2156211312,60261
202407,30대,F,일식/수산물,4570976944,96318
202407,30대,F,중식,2082664710,83438
202407,30대,F,패스트푸드,3337334786,284927
202407,30대,F,한식,20147375438,667547
202407,30대,M,간이주점,8478740270,167911
202407,30대,M,고기요리,20151867371,402634
202407,30대,M,디저트/음료,17541101924,2016175
202407,30대,M,별식/퓨전요리,4687406550,185561
202407,30대,M,분식,5379959974,354979
202407,30대,M,양식,3252428835,91771
202407,30대,M,일식/수산물,8410300934,147201
202407,30대,M,중식,4447834395,167710
202407,30대,M,패스트푸드,5314623272,443412
202407,30대,M,한식,35056457010,1056842
202407,40대,F,간이주점,4107740529,95711
202407,40대,F,고기요리,14898036540,355938
202407,40대,F,디저트/음료,21072833443,2201078
202407,40대,F,별식/퓨전요리,3733290762,152347
202407,40대,F,분식,6556395185,477916
202407,40대,F,양식,2929308261,86190
202407,40대,F,일식/수산물,6791043823,150718
202407,40대,F,중식,3265692117,142847
202407,40대,F,패스트푸드,4933120186,417302
202407,40대,F,한식,29697918478,972347
202407,40대,M,간이주점,9026235868,177451
202407,40대,M,고기요리,27817468327,561799
202407,40대,M,디저트/음료,21304173673,2225839
202407,40대,M,별식/퓨전요리,6292503491,241715
202407,40대,M,분식,8094791494,527879
202407,40대,M,양식,3882898006,100253
202407,40대,M,일식/수산물,12245865505,209311
202407,40대,M,중식,6251697352,242756
202407,40대,M,패스트푸드,5755528193,456747
202407,40대,M,한식,47357892546,1367854
202407,50대,F,간이주점,3032794474,75532
202407,50대,F,고기요리,15863370774,381339
202407,50대,F,디저트/음료,17801745038,1668938
202407,50대,F,별식/퓨전요리,3733214859,149934
202407,50대,F,분식,6198859247,428679
202407,50대,F,양식,2048618248,64033
202407,50대,F,일식/수산물,8547247551,188070
202407,50대,F,중식,2725169270,114153
202407,50대,F,패스트푸드,3637714403,295769
202407,50대,F,한식,33607015963,1064526
202407,50대,M,간이주점,7063834133,148390
202407,50대,M,고기요리,27608922854,592791
202407,50대,M,디저트/음료,17008377676,1661791
202407,50대,M,별식/퓨전요리,6238727406,248662
202407,50대,M,분식,7702175702,506818
202407,50대,M,양식,2474118844,72935
202407,50대,M,일식/수산물,13872651761,252267
202407,50대,M,중식,5399195977,225709
202407,50대,M,패스트푸드,4121457872,326713
202407,50대,M,한식,50369127253,1481136
202407,60대 이상,F,간이주점,1244864418,34094
202407,60대 이상,F,고기요리,11962121603,297523
202407,60대 이상,F,디저트/음료,11421636669,1004017
202407,60대 이상,F,별식/퓨전요리,2670487067,110642
202407,60대 이상,F,분식,4143705892,273401
202407,60대 이상,F,양식,1160740888,33390
202407,60대 이상,F,일식/수산물,7724962041,183075
202407,60대 이상,F,중식,1778290494,74498
202407,60대 이상,F,패스트푸드,1636027061,136154
202407,60대 이상,F,한식,28467872487,880703
202407,60대 이상,M,간이주점,3002421406,73779
202407,60대 이상,M,고기요리,19403502915,445868
202407,60대 이상,M,디저트/음료,10516317272,976701
202407,60대 이상,M,별식/퓨전요리,4511382271,193224
202407,60대 이상,M,분식,5370442341,340826
202407,60대 이상,M,양식,1288727371,38553
202407,60대 이상,M,일식/수산물,11671186565,238944
202407,60대 이상,M,중식,3206293327,145818
202407,60대 이상,M,패스트푸드,1800286108,146627
202407,60대 이상,M,한식,39559872060,1224129
202408,30대,F,간이주점,3784183074,83975
202408,30대,F,고기요리,10181477197,223094
202408,30대,F,디저트/음료,16661152110,1790647
202408,30대,F,별식/퓨전요리,2820352764,112871
202408,30대,F,분식,4065154558,285459
202408,30대,F,양식,2431154828,62754
202408,30대,F,일식/수산물,5187654446,103882
202408,30대,F,중식,2197660329,84972
202408,30대,F,패스트푸드,3573030976,293904
202408,30대,F,한식,22219789010,693818
202408,30대,M,간이주점,8809793900,172091
202408,30대,M,고기요리,20426491063,396385
202408,30대,M,디저트/음료,18531029228,2134250
202408,30대,M,별식/퓨전요리,5080949660,195445
202408,30대,M,분식,5677678766,359349
202408,30대,M,양식,3581023854,97342
202408,30대,M,일식/수산물,9344685112,160372
202408,30대,M,중식,4599731692,168472
202408,30대,M,패스트푸드,5657316133,465492
202408,30대,M,한식,37760884669,1102937
202408,40대,F,간이주점,4166870223,95478
202408,40대,F,고기요리,14887034250,342888
202408,40대,F,디저트/음료,21950257754,2290774
202408,40대,F,별식/퓨전요리,4002878669,157871
202408,40대,F,분식,6812438272,475395
202408,40대,F,양식,3121879075,87072
202408,40대,F,일식/수산물,7593204272,158073
202408,40대,F,중식,3374427349,140784
202408,40대,F,패스트푸드,5288523878,436755
202408,40대,F,한식,31065917286,991595
202408,40대,M,간이주점,9182359816,178808
202408,40대,M,고기요리,28105286304,552191
202408,40대,M,디저트/음료,22840234454,2376623
202408,40대,M,별식/퓨전요리,6807617740,253793
202408,40대,M,분식,8621700233,541127
